ID,SMILES,ADMET_Solubility_Level,ADMET_Unknown_AlogP98,ADMET_BBB_Level,ADMET_EXT_CYP2D6#Prediction,ADMET_EXT_Hepatotoxic#Prediction,ADMET_Absorption_Level,ADMET_EXT_PPB#Prediction
sp545,C[C@@]12CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,TRUE,2,TRUE
sp546,CN1[C@H]2C[C@H]2C[C@H]1COc1nc2N3CCOC[C@H](C3)OC(=O)OCCCc3c(Cl)cc4[nH]ncc4c3-c3ncc2c(n1)c3F,1,0,4,FALSE,TRUE,2,TRUE
sp547,CN1CCC[C@H]1COc1nc2N3CCOC[C@](CF)(C3)OC(=O)OCCCc3c(Cl)cc4[nH]ncc4c3-c3ncc2c(n1)c3F,1,0,4,FALSE,FALSE,2,TRUE
sp548,C[C@@]12COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3cc(ncc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,FALSE,2,TRUE
sp549,Cc1cc2[nH]ncc2c2-c3cc4nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(N5CCC[C@]6(C[C@@H](C6)OC(=O)OCCc12)C5)c4cn3,0,0,4,FALSE,FALSE,2,TRUE
sp550,Cc1cc2[nH]ncc2c-2c1CCCOC(=O)O[C@]1(C)COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,1,0,4,FALSE,FALSE,2,TRUE
sp551,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)OC(=O)OCC[C@@H]4CCc5cc6[nH]ncc6c(c45)-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,FALSE,2,TRUE
sp552,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)CC(=O)CCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp553,O[C@H]1C[C@@H]2CN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCc3nc2no3)c(Cl)cc2[nH]ncc12,1,0,4,FALSE,TRUE,2,TRUE
sp554,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)Cc4nnc(CCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)o4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp555,CN1CCC[C@H]1COc1nc2N3CCC[C@H](C3)[C@H](O)c3ncc(CCc4c(Cl)cc5[nH]ncc5c4-c4ncc2c(n1)c4F)o3,1,0,4,TRUE,TRUE,2,TRUE
sp556,O[C@@]12C[C@]3(C1)CCCN(C3)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCOCC2)c(Cl)cc2[nH]ncc12,1,0,4,FALSE,TRUE,1,TRUE
sp557,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@@](F)(C4)COCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,TRUE,2,TRUE
sp558,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@](F)(C4)COCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,TRUE,2,TRUE
sp559,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CC[C@@H]5[C@H](C4)N(CC5(F)F)C(=O)CCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp560,C[C@@]12CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1cc(O)cc3ccc(F)c(CCCC(=O)N2)c13,0,0,4,FALSE,TRUE,2,TRUE
sp561,C[C@@]12CCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1cc(O)cc3ccc(F)c(CCCC(=O)N2)c13,1,0,4,FALSE,TRUE,2,TRUE
sp562,Cc1cc2[nH]ncc2c-2c1CCCOC(=O)O[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp563,Oc1cc2-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CCC[C@H](C3)OC(=O)CCCc3c(F)ccc(c1)c23,0,0,4,FALSE,FALSE,2,TRUE
sp564,Oc1cc2-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CCC[C@](CF)(C3)OC(=O)CCCc3c(F)ccc(c1)c23,0,0,4,FALSE,FALSE,2,TRUE
sp565,C[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@](C)(C4)OC(=O)CCCc4c(F)ccc5cc(O)cc(-c6ncc3c(n2)c6F)c45)C1,0,0,4,FALSE,TRUE,3,TRUE
sp566,C[C@@]12CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1cc(O)cc3ccc(F)c(CCCCC(=O)N2)c13,0,0,4,FALSE,TRUE,2,TRUE
sp567,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CC[C@H]5CCN([C@H]5C4)C(=O)CCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp568,Cc1cc2[nH]ncc2c-2c1CCCCC(=O)N1CC[C@@H]3CCN(C[C@H]13)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,1,0,4,FALSE,TRUE,2,TRUE
sp569,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)NC(=O)CCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp570,CN1[C@@H]2CCCN(C2)c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc23)-c2c(CCCOC1=O)c(Cl)cc1[nH]ncc21,0,0,4,FALSE,TRUE,2,TRUE
sp571,CC1COC(=O)O[C@@H]2CCCN(C2)c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc23)-c2c(C1)c(Cl)cc1[nH]ncc21,0,0,4,TRUE,TRUE,2,TRUE
sp572,Cc1cc2[nH]ncc2c-2c1CCCOC(=O)O[C@@H]1CCCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp573,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,FALSE,2,TRUE
sp574,Cc1cc2[nH]ncc2c-2c1CCCOC(=O)O[C@@H]1COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2c(F)cc13,0,0,4,FALSE,FALSE,2,TRUE
sp575,Cc1cc2[nH]ncc2c-2c1CCCC(=O)OCC1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp576,Cc1cc2[nH]ncc2c2-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CCC[C@H](C3)OC(=O)OC[C@@H]3C[C@@H]3c12,0,0,4,FALSE,FALSE,2,TRUE
sp577,Cc1cc2[nH]ncc2c-2c1CCCCOC[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,TRUE,2,TRUE
sp578,Cc1cc2[nH]ncc2c-2c1C\C=C\COC[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,TRUE,1,TRUE
sp579,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCO[C@H](C4)COCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,TRUE,1,TRUE
sp580,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)COCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,TRUE,1,TRUE
sp581,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)COCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,TRUE,2,TRUE
sp582,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)CSCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp583,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@](F)(C4)COCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,TRUE,2,TRUE
sp584,Cc1cc2[nH]ncc2c-2c1CCCn1ccc(n1)C1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,TRUE,2,TRUE
sp585,C[C@@]12COCCN(C1)c1nc(OC[C@@H]3[C@@H](F)CN4CCCC34)nc3c(F)c(ncc13)-c1c(CCCOC(=O)O2)c(F)cc2[nH]ncc12,1,0,4,FALSE,FALSE,2,FALSE
sp586,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4c(F)cc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp587,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ccc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp588,Cc1cc2[nH]ncc2c-2c1CCCOC(=O)O[C@@H]1COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ccc13,0,0,4,FALSE,FALSE,2,TRUE
sp589,CN(C)CC1(COc2nc3N4CCOC[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)CC1,1,0,4,FALSE,TRUE,2,TRUE
sp590,CN1CCC[C@H]1COc1nc2N3CCOC[C@H](C3)OC(=O)OCCCc3c(Cl)cc4[nH]ncc4c3-c3ncc2c(n1)c3F,1,0,4,TRUE,FALSE,2,TRUE
sp591,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)OC(=O)OCCCc4c(F)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,FALSE,2,FALSE
sp592,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCO[C@H](C4)COC(=O)OCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,FALSE,2,TRUE
sp593,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCCC(C4)COC(=O)OCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp594,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@@H](C4)COCCCCc4c(F)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,TRUE,2,TRUE
sp595,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C12CCC(CC1)C2)c1cccc(C(F)F)c1F,2,0,2,FALSE,TRUE,0,TRUE
sp596,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(C)CC1)c1cccc2c1CCC2(F)F,2,0,2,FALSE,FALSE,0,FALSE
sp597,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C1(CC1)C(F)F)c1cccc2c1CCC2(F)F,2,0,2,FALSE,TRUE,0,FALSE
sp598,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C12CCN(CC1)C2)c1cccc2c1CCC2(F)F,3,0,3,FALSE,FALSE,0,FALSE
sp599,C[C@@H](Nc1nc(C)nc2c(F)c(=O)n(cc12)C1(C)CC1)c1cccc(c1F)C(F)(F)C(C)(C)O,2,0,3,FALSE,TRUE,0,FALSE
sp600,C[C@@H](Nc1nc(C)nc2c(F)c(=O)n(cc12)C1(CC1)C(F)F)c1cccc(c1F)C(F)(F)C(C)(C)O,2,0,3,FALSE,TRUE,0,FALSE
sp601,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C12CCC(CC1)(CC2)C(=O)N(C)C)c1cccc(C(F)F)c1C,2,0,2,FALSE,TRUE,0,FALSE
sp602,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C12CCN(CC1)CC2)c1cccc(C(F)F)c1C,3,0,3,TRUE,FALSE,0,TRUE
sp603,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C12CCN(CC1)CC2)c1cccc(c1F)C(F)(F)F,2,0,3,TRUE,FALSE,0,TRUE
sp604,C[C@@H](Nc1nc(C)nc2c(C)c(=O)n(cc12)C12CCN(CC1)CC2)c1cccc(C(F)F)c1C,2,0,2,TRUE,FALSE,0,TRUE
sp605,C[C@@H](Nc1nc(C)nc2c(C)c(=O)n(cc12)C12CCN(CC1)C2)c1cccc2c1CCC2(F)F,2,0,3,TRUE,FALSE,0,TRUE
sp606,C[C@@H](Nc1ncnc2c(C)c(=O)n(cc12)C12CCC(CC1)C2)c1cccc2c1CCC2(F)F,2,0,1,FALSE,FALSE,0,TRUE
sp607,CO[C@H]1C[C@@H]([C@H](C)Oc2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc3c2n(C)c(=O)n3[C@@H]2CCOC2)N(C)C1,1,0,4,FALSE,TRUE,2,TRUE
sp608,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCOC1)[C@@H]1[C@@H](F)CCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp609,CO[C@H]1CCN(C)[C@@H]1[C@H](C)Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCCOC1,1,0,4,FALSE,TRUE,2,TRUE
sp610,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@H]1CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp611,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1[nH]c(=O)n2[C@@H]1CCCOC1)[C@@H]1CCCN1C,0,0,4,FALSE,TRUE,3,TRUE
sp612,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2C12COC(C1)C2)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp613,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@H]1CC2CCC1O2)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp614,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCOC1)[C@@H]1C[C@@H](F)CN1C,1,0,4,FALSE,TRUE,2,TRUE
sp615,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCOC1)C12CCCN1CCC2,1,0,4,FALSE,TRUE,2,TRUE
sp616,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCOC1)[C@@H]1C[C@H](F)CN1C,1,0,4,FALSE,TRUE,2,TRUE
sp617,CCn1c(=O)n([C@@H]2CCCOC2)c2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc(O[C@@H](C)[C@@H]3CCCN3C)c21,1,0,4,FALSE,TRUE,2,TRUE
sp618,CC(C)n1c(=O)n([C@@H]2CCOC2)c2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc(O[C@@H](C)[C@@H]3CCCN3C)c21,1,0,4,FALSE,TRUE,2,TRUE
sp619,CCn1c(=O)n([C@@H]2CCCOC2)c2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc(O[C@@H](C)C34CCCN3CCC4)c21,1,0,4,FALSE,TRUE,2,TRUE
sp620,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1ncn2[C@@H]1CCOC1)[C@@H]1CCCN1C,1,0,4,TRUE,TRUE,2,FALSE
sp621,Cc1cc2c(O[C@@H](C)[C@@H]3CCCN3C)nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc2n1[C@@H]1CCOC1,0,0,4,FALSE,TRUE,2,TRUE
sp622,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1cnn2[C@@H]1CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp623,CO[C@H]1CCN(C)[C@@H]1[C@H](C)Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@H]1CO[C@@H](C)C1,1,0,4,FALSE,TRUE,2,TRUE
sp624,CO[C@H]1CCN(C)[C@@H]1[C@H](C)Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@H]1COC[C@@H](C)C1,1,0,4,FALSE,TRUE,2,TRUE
sp625,CO[C@H]1CCN(C)[C@@H]1[C@H](C)Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCCOC1,1,0,4,FALSE,TRUE,2,TRUE
sp626,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CN(c1ncccn1)[C@]21CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp627,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1COC[C@@]21CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,FALSE,2,TRUE
sp628,C[C@H](Oc1nc(-c2noc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1CCC21CCOC1)[C@@H]1CCCN1C,0,0,4,FALSE,TRUE,2,TRUE
sp629,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@]45CCN4CC(F)(F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(O)cc2ccccc12,0,0,4,TRUE,TRUE,1,TRUE
sp630,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H]4CC[C@H]5COCCN45)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(F)c(N)cc(C)c1C=C(F)F,0,0,4,FALSE,TRUE,2,TRUE
sp631,FCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,0,0,4,TRUE,TRUE,2,TRUE
sp632,CC(C)c1c(F)cc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,TRUE,1,TRUE
sp633,FCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4ccccc34)CCCN12,1,0,1,TRUE,TRUE,1,TRUE
sp634,OCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,1,0,4,TRUE,TRUE,1,TRUE
sp635,CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,1,0,1,TRUE,TRUE,0,TRUE
sp636,Cc1cc(N)nc(-c2c(Cl)c3c4c(nc(OC[C@@]56CCCN5CC(F)(F)C6)nc4c2F)N2C[C@H]4CC[C@H](N4)[C@H]2CO3)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp637,C#Cc1c(F)ccc2cc(O)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@@H](F)C7)nc5c3F)N3CCCOC[C@@H]3CC4)c12,0,0,4,TRUE,TRUE,2,TRUE
sp638,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1c(Cl)c(O)cc2ccccc12,1,0,4,TRUE,TRUE,1,TRUE
sp639,CN(C)C(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,1,0,4,TRUE,TRUE,2,TRUE
sp640,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@H]4CC(F)(F)CN4C)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp641,CC(C)c1cccc2cc(O)cc(-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,0,0,4,TRUE,TRUE,2,TRUE
sp642,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4CCN(C)C5=O)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,FALSE,FALSE,2,TRUE
sp643,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)nc(C)c1CC(F)F,0,0,4,TRUE,TRUE,1,TRUE
sp644,Oc1cc(-c2ncc3c(nc(OCC45CCCN4C(CF)CC5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,1,0,4,TRUE,TRUE,1,TRUE
sp645,CC(C)(C)OC[C@@H]1CC[C@]2(COc3nc4N5C[C@H]6CC[C@H](N6)[C@H]5CCc5nc(c(F)c(n3)c45)-c3cccc4ccc(F)c(C#C)c34)CCCN12,0,0,4,TRUE,TRUE,3,TRUE
sp646,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cccc2sc(N)nc12,0,0,4,FALSE,TRUE,2,TRUE
sp647,C[C@@H]1Oc2nc(c(F)c3nc(OCC45C[C@H](F)CN4C[C@@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,FALSE,FALSE,2,TRUE
sp648,Nc1sc2cccc(-c3c(Cl)c4OC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OC[C@@]78CCCN7C[C@@H](F)C8)nc(c3F)c45)N6)c2c1C#N,0,0,4,FALSE,TRUE,2,TRUE
sp649,Oc1cc(-c2ncc3c(nc(OCC45CCCN4C[C@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2c(Cl)cccc2c1,0,0,4,TRUE,TRUE,1,TRUE
sp650,Oc1cc(-c2ncc3c(nc(OC[C@@H]4CCCN4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,1,0,4,TRUE,TRUE,0,TRUE
sp651,C[C@H]1C[C@@H]2[C@@H]3CC[C@H](CN2c2nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(nc1c24)-c1cccc2ccc(F)c(C#C)c12)N3,0,0,4,TRUE,TRUE,3,TRUE
sp652,Cc1cc(N)c(F)c(C2Cc3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4CC5CCC(C4)N5)c3CO2)c1C(F)(F)F,0,0,4,TRUE,FALSE,0,TRUE
sp653,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5nc(N)cc(C)c5C(F)(F)F)cc4n2)OC[C@@H]2[C@@H]4CC[C@H](CN32)N4)C1,0,0,4,TRUE,FALSE,2,TRUE
sp654,Cc1cc(N)nc(-c2c(Cl)c3c4c(nc(OCC56COC(C5)C6)nc4c2F)N2C[C@H]4CC[C@H](N4)[C@H]2[C@H](C)O3)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp655,Cc1cc(N)nc(-c2c(Cl)c3c4c(nc(OC[C@@H]5CCC6COCCN65)nc4c2F)N2C[C@H]4CC[C@H](N4)[C@H]2CO3)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp656,Cc1cc2[nH]ncc2c(c1Cl)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,0,0,4,FALSE,TRUE,1,TRUE
sp657,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)cc1C(C)(F)F,0,0,4,TRUE,TRUE,1,TRUE
sp658,Cc1cc2[nH]ncc2c(-c2ncc3c(nc(OCC45CCCN4C[C@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c1C(F)(F)F,0,0,4,TRUE,FALSE,1,TRUE
sp659,C#Cc1c(F)ccc2cc(O)cc(-c3cc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCOC[C@H]3CC4)c12,0,0,4,TRUE,TRUE,3,TRUE
sp660,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,1,0,4,TRUE,TRUE,0,TRUE
sp661,CC(C)c1ccc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,TRUE,1,TRUE
sp662,Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](COC(=O)N3CCOCC3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,1,0,4,TRUE,TRUE,2,TRUE
sp663,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@@H](C7)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)nc(c2F)c34)N5)c2c(C#C)c(F)ccc2c1,0,0,4,FALSE,TRUE,3,TRUE
sp664,C#Cc1c(F)ccc2cc(N)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCOC[C@@H]3CC4)c12,0,0,4,TRUE,TRUE,2,TRUE
sp665,Cc1nc(N)cc(-c2nc3O[C@H]([C@@H]4[C@@H]5CC[C@H](CN4c4nc(OCC67C[C@@H](F)CN6C[C@H](F)C7)nc(c2F)c34)N5)C(F)(F)F)c1C(F)(F)F,0,0,4,FALSE,FALSE,2,TRUE
